user_id,cohort,has_first_name,has_last_name,has_verfied_email,has_phone
5900,c,FALSE,TRUE,FALSE,TRUE
5904,c,TRUE,TRUE,FALSE,TRUE
5919,a,TRUE,TRUE,TRUE,FALSE
5929,b,FALSE,TRUE,TRUE,FALSE
5930,b,TRUE,TRUE,TRUE,FALSE
5937,c,TRUE,TRUE,FALSE,FALSE
5953,c,FALSE,TRUE,FALSE,TRUE
5959,b,FALSE,FALSE,TRUE,FALSE
5961,b,FALSE,TRUE,TRUE,TRUE
5961,c,TRUE,TRUE,FALSE,FALSE
5967,c,TRUE,TRUE,FALSE,FALSE
5976,c,FALSE,FALSE,TRUE,FALSE
5977,c,FALSE,TRUE,TRUE,FALSE
5983,b,TRUE,TRUE,TRUE,TRUE
5991,b,FALSE,TRUE,FALSE,TRUE
5991,c,TRUE,TRUE,FALSE,FALSE
5992,a,TRUE,TRUE,FALSE,TRUE
6000,c,TRUE,TRUE,TRUE,FALSE
6013,a,TRUE,TRUE,TRUE,FALSE
6015,c,FALSE,TRUE,TRUE,FALSE
6025,c,FALSE,FALSE,FALSE,TRUE
6027,c,TRUE,TRUE,FALSE,TRUE
6030,c,TRUE,TRUE,FALSE,FALSE
6047,c,FALSE,TRUE,FALSE,FALSE
6054,c,TRUE,FALSE,TRUE,FALSE
6062,c,FALSE,TRUE,FALSE,FALSE
6078,c,FALSE,FALSE,FALSE,TRUE
6082,a,TRUE,TRUE,TRUE,FALSE
6082,b,TRUE,TRUE,TRUE,FALSE
6083,c,FALSE,FALSE,FALSE,TRUE
6085,c,TRUE,TRUE,FALSE,FALSE
6104,c,FALSE,FALSE,FALSE,FALSE
6117,c,FALSE,TRUE,FALSE,FALSE
6129,c,TRUE,FALSE,TRUE,FALSE
6132,c,TRUE,TRUE,TRUE,TRUE
6134,b,TRUE,TRUE,TRUE,TRUE
6137,c,TRUE,TRUE,FALSE,TRUE
6139,b,TRUE,TRUE,TRUE,FALSE
6141,c,TRUE,TRUE,TRUE,FALSE
6142,a,FALSE,TRUE,FALSE,TRUE
6149,b,TRUE,TRUE,TRUE,TRUE
6162,a,TRUE,TRUE,TRUE,FALSE
6162,a,TRUE,TRUE,FALSE,FALSE
6163,c,FALSE,TRUE,FALSE,TRUE
6167,a,TRUE,TRUE,FALSE,FALSE
6176,b,TRUE,TRUE,TRUE,TRUE
6181,a,TRUE,TRUE,TRUE,TRUE
6196,b,FALSE,TRUE,TRUE,FALSE
6200,a,FALSE,TRUE,TRUE,FALSE
6211,a,TRUE,FALSE,FALSE,TRUE
6244,a,FALSE,TRUE,TRUE,FALSE
6255,c,FALSE,FALSE,TRUE,TRUE
6258,c,FALSE,TRUE,FALSE,FALSE
6270,b,TRUE,FALSE,TRUE,TRUE
6282,c,TRUE,TRUE,FALSE,TRUE
6293,c,FALSE,TRUE,FALSE,FALSE
6314,b,TRUE,TRUE,TRUE,FALSE
6318,a,FALSE,FALSE,TRUE,TRUE
6320,b,FALSE,TRUE,TRUE,FALSE
6339,a,FALSE,TRUE,FALSE,FALSE
6339,c,TRUE,TRUE,TRUE,FALSE
6351,b,TRUE,FALSE,TRUE,FALSE
6360,a,TRUE,TRUE,TRUE,FALSE
6361,c,TRUE,TRUE,TRUE,TRUE
6379,a,TRUE,TRUE,FALSE,FALSE
6381,a,FALSE,TRUE,FALSE,TRUE
6384,b,TRUE,TRUE,TRUE,FALSE
6405,a,TRUE,TRUE,FALSE,TRUE
6411,c,TRUE,FALSE,FALSE,FALSE
6433,c,TRUE,TRUE,FALSE,TRUE
6453,a,TRUE,TRUE,TRUE,TRUE
6461,b,FALSE,FALSE,TRUE,FALSE
6477,b,TRUE,TRUE,TRUE,TRUE
6486,c,TRUE,TRUE,FALSE,FALSE
6488,b,TRUE,TRUE,TRUE,FALSE
6491,c,FALSE,TRUE,FALSE,FALSE
6501,a,TRUE,FALSE,FALSE,FALSE
6505,c,TRUE,TRUE,FALSE,FALSE
6514,b,FALSE,TRUE,TRUE,TRUE
6517,b,FALSE,TRUE,TRUE,FALSE
6534,b,TRUE,TRUE,TRUE,FALSE
6534,b,TRUE,TRUE,TRUE,FALSE
6549,a,TRUE,TRUE,FALSE,FALSE
6552,a,TRUE,TRUE,FALSE,FALSE
6556,c,TRUE,FALSE,TRUE,FALSE
6572,c,FALSE,TRUE,TRUE,TRUE
6582,b,TRUE,TRUE,TRUE,FALSE
6604,c,FALSE,TRUE,FALSE,FALSE
6607,b,FALSE,TRUE,TRUE,TRUE
6618,c,TRUE,TRUE,FALSE,FALSE
6626,b,TRUE,TRUE,TRUE,FALSE
6631,c,TRUE,TRUE,FALSE,FALSE
6678,c,TRUE,TRUE,FALSE,FALSE
6691,b,FALSE,TRUE,TRUE,FALSE
6713,c,TRUE,TRUE,TRUE,TRUE
6735,c,TRUE,TRUE,FALSE,FALSE
6746,a,TRUE,TRUE,TRUE,TRUE
6762,b,FALSE,TRUE,TRUE,TRUE
6766,a,FALSE,FALSE,TRUE,TRUE
6778,a,TRUE,TRUE,TRUE,TRUE
6781,a,FALSE,TRUE,TRUE,FALSE
6781,b,FALSE,TRUE,TRUE,FALSE
6782,c,FALSE,TRUE,FALSE,FALSE
6788,c,FALSE,TRUE,FALSE,FALSE
6792,c,TRUE,TRUE,FALSE,FALSE
6816,b,TRUE,TRUE,TRUE,FALSE
6818,c,TRUE,TRUE,FALSE,FALSE
6820,a,TRUE,TRUE,FALSE,TRUE
6830,a,FALSE,FALSE,FALSE,FALSE
6834,c,FALSE,TRUE,FALSE,FALSE
6871,b,FALSE,FALSE,TRUE,FALSE
6875,c,TRUE,TRUE,FALSE,FALSE
6887,c,TRUE,TRUE,FALSE,TRUE
6912,b,FALSE,TRUE,TRUE,FALSE
6937,b,FALSE,TRUE,TRUE,FALSE
6954,c,FALSE,TRUE,FALSE,TRUE
6965,b,TRUE,FALSE,TRUE,FALSE
6968,a,FALSE,TRUE,FALSE,FALSE
6970,b,FALSE,TRUE,FALSE,FALSE
6973,a,TRUE,TRUE,FALSE,FALSE
6983,c,TRUE,FALSE,FALSE,FALSE
6985,c,TRUE,TRUE,FALSE,FALSE
6989,b,TRUE,TRUE,TRUE,FALSE
7003,b,FALSE,TRUE,TRUE,FALSE
7006,a,FALSE,TRUE,TRUE,FALSE
7016,a,FALSE,TRUE,TRUE,FALSE
7034,a,TRUE,TRUE,TRUE,TRUE
7041,c,FALSE,TRUE,FALSE,FALSE
7052,a,TRUE,FALSE,FALSE,FALSE
7055,a,TRUE,TRUE,FALSE,FALSE
7059,a,TRUE,TRUE,TRUE,TRUE
7062,b,TRUE,TRUE,TRUE,FALSE
7075,a,FALSE,TRUE,FALSE,FALSE
7092,c,FALSE,TRUE,TRUE,FALSE
7098,c,TRUE,TRUE,FALSE,FALSE
7099,c,TRUE,TRUE,TRUE,FALSE
7111,b,TRUE,TRUE,TRUE,FALSE
7131,c,TRUE,TRUE,FALSE,FALSE
7133,c,FALSE,TRUE,TRUE,FALSE
7139,a,FALSE,TRUE,FALSE,FALSE
7140,a,TRUE,TRUE,FALSE,FALSE
7142,a,TRUE,TRUE,FALSE,TRUE
7143,a,FALSE,TRUE,FALSE,FALSE
7152,c,TRUE,TRUE,TRUE,TRUE
7153,a,TRUE,TRUE,FALSE,FALSE
7167,c,TRUE,TRUE,FALSE,TRUE
7173,a,TRUE,FALSE,FALSE,TRUE
7175,a,TRUE,TRUE,FALSE,FALSE
7175,a,TRUE,TRUE,TRUE,FALSE
7182,b,TRUE,TRUE,TRUE,FALSE
7185,c,TRUE,TRUE,FALSE,FALSE
7200,c,TRUE,TRUE,FALSE,FALSE
7209,b,TRUE,TRUE,TRUE,TRUE
7213,c,TRUE,TRUE,FALSE,TRUE
7227,a,TRUE,TRUE,TRUE,FALSE
7233,a,TRUE,TRUE,FALSE,FALSE
7234,a,TRUE,TRUE,TRUE,FALSE
7239,c,FALSE,TRUE,FALSE,FALSE
7244,a,TRUE,TRUE,FALSE,FALSE
7249,a,TRUE,TRUE,FALSE,FALSE
7256,b,TRUE,TRUE,TRUE,FALSE
7260,a,TRUE,TRUE,TRUE,FALSE
7263,a,TRUE,FALSE,TRUE,FALSE
7293,b,TRUE,TRUE,TRUE,FALSE
7312,a,TRUE,FALSE,FALSE,FALSE
7314,c,TRUE,TRUE,TRUE,FALSE
7317,c,TRUE,TRUE,FALSE,FALSE
7318,c,FALSE,TRUE,TRUE,FALSE
7330,a,FALSE,FALSE,FALSE,TRUE
7337,c,TRUE,TRUE,FALSE,FALSE
7354,c,FALSE,TRUE,TRUE,TRUE
7360,a,TRUE,TRUE,FALSE,FALSE
7361,c,TRUE,TRUE,FALSE,FALSE
7368,c,TRUE,TRUE,FALSE,TRUE
7380,c,TRUE,TRUE,FALSE,FALSE
7382,a,TRUE,TRUE,TRUE,FALSE
7382,c,TRUE,TRUE,FALSE,FALSE
7390,a,TRUE,TRUE,TRUE,FALSE
7404,c,TRUE,TRUE,TRUE,FALSE
7408,a,TRUE,TRUE,FALSE,FALSE
7408,c,TRUE,TRUE,FALSE,FALSE
7414,a,TRUE,TRUE,FALSE,TRUE
7415,a,TRUE,TRUE,TRUE,TRUE
7427,a,TRUE,TRUE,FALSE,TRUE
7430,b,TRUE,TRUE,TRUE,FALSE
7443,b,TRUE,FALSE,TRUE,FALSE
7449,a,FALSE,TRUE,FALSE,FALSE
7461,a,TRUE,TRUE,TRUE,FALSE
7466,a,TRUE,TRUE,FALSE,FALSE
7468,a,FALSE,TRUE,TRUE,FALSE
7487,c,TRUE,TRUE,TRUE,FALSE
7491,a,FALSE,FALSE,TRUE,TRUE
7497,c,TRUE,TRUE,FALSE,FALSE
7518,a,TRUE,TRUE,FALSE,TRUE
7520,b,FALSE,TRUE,TRUE,FALSE
7531,b,TRUE,TRUE,TRUE,FALSE
7531,b,FALSE,TRUE,TRUE,TRUE
7538,c,FALSE,TRUE,FALSE,FALSE
7542,a,TRUE,TRUE,TRUE,FALSE
7543,c,TRUE,TRUE,FALSE,FALSE
7545,c,FALSE,FALSE,FALSE,FALSE
7556,c,TRUE,TRUE,FALSE,TRUE
7577,a,TRUE,TRUE,TRUE,TRUE
7580,a,TRUE,FALSE,TRUE,FALSE
7581,c,TRUE,FALSE,FALSE,FALSE
7592,a,FALSE,TRUE,TRUE,FALSE
7603,a,FALSE,FALSE,TRUE,TRUE
7604,b,FALSE,TRUE,TRUE,FALSE
7616,a,TRUE,TRUE,TRUE,TRUE
7629,a,TRUE,FALSE,TRUE,FALSE
7661,c,TRUE,TRUE,FALSE,FALSE
7670,a,FALSE,TRUE,FALSE,TRUE
7671,a,FALSE,TRUE,TRUE,FALSE
7708,c,TRUE,FALSE,FALSE,TRUE
7710,c,TRUE,TRUE,FALSE,TRUE
7715,b,TRUE,TRUE,TRUE,FALSE
7717,c,FALSE,FALSE,TRUE,FALSE
7718,a,TRUE,TRUE,FALSE,FALSE
7724,a,TRUE,TRUE,TRUE,FALSE
7733,c,FALSE,TRUE,FALSE,TRUE
7755,a,TRUE,TRUE,FALSE,FALSE
7777,c,FALSE,TRUE,FALSE,FALSE
7791,b,TRUE,TRUE,TRUE,FALSE
7821,c,FALSE,FALSE,FALSE,FALSE
7822,c,FALSE,TRUE,TRUE,FALSE
7822,c,FALSE,TRUE,TRUE,TRUE
7823,c,FALSE,TRUE,TRUE,TRUE
7826,a,FALSE,TRUE,FALSE,TRUE
7827,a,TRUE,TRUE,FALSE,FALSE
7838,b,FALSE,TRUE,TRUE,FALSE
7839,c,TRUE,TRUE,FALSE,FALSE
7865,b,TRUE,TRUE,TRUE,FALSE
7868,c,TRUE,TRUE,FALSE,TRUE
7871,b,TRUE,TRUE,TRUE,TRUE
7888,c,TRUE,TRUE,FALSE,FALSE
7895,a,FALSE,TRUE,TRUE,FALSE
7902,a,TRUE,TRUE,FALSE,FALSE
7907,c,FALSE,FALSE,TRUE,FALSE
7921,c,TRUE,TRUE,FALSE,FALSE
7927,c,TRUE,TRUE,FALSE,FALSE
7929,c,FALSE,TRUE,FALSE,FALSE
7936,c,FALSE,TRUE,FALSE,FALSE
7938,c,TRUE,TRUE,TRUE,FALSE
7954,b,TRUE,TRUE,TRUE,TRUE
7984,a,TRUE,TRUE,FALSE,TRUE
7994,a,FALSE,TRUE,FALSE,FALSE
7997,a,TRUE,TRUE,TRUE,TRUE
8001,c,FALSE,TRUE,FALSE,FALSE
8002,b,TRUE,FALSE,TRUE,TRUE
8006,b,FALSE,FALSE,TRUE,TRUE
8021,a,TRUE,TRUE,FALSE,FALSE
8045,a,FALSE,FALSE,TRUE,TRUE
8087,c,TRUE,TRUE,TRUE,TRUE
8089,c,FALSE,TRUE,TRUE,FALSE
8090,c,FALSE,TRUE,TRUE,FALSE
8112,b,TRUE,TRUE,TRUE,TRUE
8114,a,TRUE,TRUE,TRUE,FALSE
8153,b,FALSE,TRUE,TRUE,FALSE
8161,a,FALSE,TRUE,FALSE,FALSE
8195,b,TRUE,TRUE,TRUE,FALSE
8203,b,FALSE,TRUE,TRUE,TRUE
8213,c,TRUE,TRUE,FALSE,FALSE
8219,c,FALSE,TRUE,TRUE,FALSE
8221,a,TRUE,TRUE,TRUE,TRUE
8263,c,FALSE,TRUE,FALSE,FALSE
8266,c,TRUE,TRUE,TRUE,FALSE
8278,b,FALSE,TRUE,TRUE,TRUE
8293,a,TRUE,TRUE,FALSE,FALSE
8297,a,TRUE,TRUE,FALSE,FALSE
8299,c,FALSE,TRUE,TRUE,FALSE
8302,b,TRUE,TRUE,TRUE,FALSE
8313,a,TRUE,TRUE,TRUE,FALSE
8321,c,FALSE,TRUE,FALSE,FALSE
8323,b,TRUE,TRUE,TRUE,FALSE
8333,c,TRUE,TRUE,FALSE,FALSE
8346,b,FALSE,TRUE,TRUE,FALSE
8351,b,TRUE,TRUE,TRUE,FALSE
8358,b,FALSE,TRUE,TRUE,FALSE
8360,b,TRUE,TRUE,TRUE,FALSE
8369,a,TRUE,TRUE,TRUE,TRUE
8373,a,TRUE,FALSE,FALSE,FALSE
8378,c,TRUE,TRUE,FALSE,FALSE
8383,a,TRUE,TRUE,FALSE,FALSE
8384,b,FALSE,TRUE,TRUE,FALSE
8390,a,TRUE,TRUE,TRUE,FALSE
8393,a,TRUE,FALSE,FALSE,FALSE
8408,c,FALSE,TRUE,FALSE,TRUE
8423,a,TRUE,TRUE,TRUE,TRUE
8437,c,FALSE,TRUE,FALSE,TRUE
8457,c,TRUE,TRUE,FALSE,FALSE
8465,a,TRUE,TRUE,FALSE,TRUE
8472,c,TRUE,FALSE,FALSE,FALSE
8472,c,FALSE,TRUE,FALSE,TRUE
8488,c,FALSE,TRUE,TRUE,FALSE
8501,a,FALSE,TRUE,FALSE,TRUE
8510,a,TRUE,TRUE,FALSE,TRUE
8524,a,TRUE,TRUE,TRUE,TRUE
8526,b,TRUE,TRUE,TRUE,FALSE
8555,b,TRUE,FALSE,TRUE,FALSE
8559,b,TRUE,TRUE,TRUE,FALSE
8562,c,TRUE,TRUE,FALSE,TRUE
8563,a,TRUE,TRUE,FALSE,FALSE
8579,b,FALSE,TRUE,TRUE,FALSE
8586,c,TRUE,TRUE,TRUE,FALSE
8607,c,TRUE,FALSE,TRUE,FALSE
8621,c,FALSE,TRUE,FALSE,FALSE
8625,b,TRUE,TRUE,TRUE,FALSE
8634,a,FALSE,TRUE,FALSE,FALSE
8635,c,FALSE,TRUE,TRUE,TRUE
8658,a,FALSE,TRUE,TRUE,FALSE
8663,c,TRUE,TRUE,FALSE,FALSE
8697,a,FALSE,TRUE,FALSE,FALSE
8733,c,TRUE,TRUE,TRUE,FALSE
8737,b,TRUE,TRUE,TRUE,TRUE
8743,a,FALSE,FALSE,TRUE,FALSE
8747,a,FALSE,TRUE,FALSE,TRUE
8748,a,FALSE,TRUE,FALSE,FALSE
8767,a,FALSE,TRUE,FALSE,TRUE
8790,c,FALSE,TRUE,FALSE,FALSE
8792,c,TRUE,TRUE,FALSE,FALSE
8807,b,TRUE,TRUE,TRUE,FALSE
8812,c,TRUE,TRUE,FALSE,FALSE
8819,c,TRUE,TRUE,TRUE,FALSE
8852,b,TRUE,TRUE,TRUE,FALSE
8852,c,TRUE,TRUE,FALSE,FALSE
8854,a,TRUE,TRUE,FALSE,FALSE
8855,a,TRUE,TRUE,TRUE,TRUE
8865,b,TRUE,TRUE,TRUE,TRUE
8867,a,FALSE,TRUE,FALSE,FALSE
8874,a,TRUE,TRUE,FALSE,FALSE
8890,a,TRUE,TRUE,FALSE,FALSE
8900,a,FALSE,TRUE,FALSE,FALSE
8903,c,TRUE,TRUE,FALSE,FALSE
8911,c,FALSE,TRUE,FALSE,FALSE
8941,b,TRUE,TRUE,TRUE,FALSE
8953,a,FALSE,TRUE,TRUE,FALSE
8964,a,FALSE,TRUE,FALSE,FALSE
8996,b,TRUE,TRUE,TRUE,FALSE
9010,a,FALSE,FALSE,TRUE,TRUE
9019,a,FALSE,TRUE,FALSE,FALSE
9020,a,FALSE,TRUE,FALSE,FALSE
9023,a,FALSE,TRUE,TRUE,FALSE
9060,c,FALSE,FALSE,FALSE,FALSE
9072,a,FALSE,TRUE,TRUE,FALSE
9087,a,TRUE,TRUE,FALSE,TRUE
9106,b,TRUE,TRUE,TRUE,FALSE
9107,a,TRUE,FALSE,FALSE,FALSE
9118,b,FALSE,TRUE,TRUE,FALSE
9145,c,TRUE,TRUE,TRUE,TRUE
9147,a,TRUE,TRUE,TRUE,FALSE
9159,b,TRUE,TRUE,TRUE,FALSE
9172,c,FALSE,TRUE,TRUE,FALSE
9177,a,TRUE,FALSE,FALSE,FALSE
9189,a,FALSE,TRUE,FALSE,FALSE
9194,c,TRUE,TRUE,TRUE,FALSE
9214,c,FALSE,TRUE,TRUE,FALSE
9222,c,TRUE,TRUE,FALSE,FALSE
9225,c,TRUE,TRUE,TRUE,FALSE
9228,c,TRUE,TRUE,FALSE,FALSE
9249,a,FALSE,TRUE,TRUE,FALSE
9252,b,TRUE,TRUE,TRUE,TRUE
9276,a,TRUE,TRUE,FALSE,FALSE
9294,b,TRUE,TRUE,TRUE,FALSE
9300,a,FALSE,FALSE,FALSE,TRUE
9303,a,TRUE,TRUE,FALSE,TRUE
9309,a,FALSE,TRUE,TRUE,FALSE
9309,c,FALSE,TRUE,FALSE,FALSE
9309,c,TRUE,TRUE,FALSE,FALSE
9310,c,FALSE,TRUE,FALSE,TRUE
9311,b,TRUE,TRUE,TRUE,FALSE
9318,c,FALSE,TRUE,FALSE,FALSE
9322,a,TRUE,TRUE,TRUE,FALSE
9324,b,FALSE,FALSE,TRUE,FALSE
9331,a,FALSE,TRUE,TRUE,FALSE
9338,b,TRUE,TRUE,TRUE,TRUE
9351,c,TRUE,FALSE,TRUE,TRUE
9362,a,TRUE,TRUE,FALSE,TRUE
9364,a,FALSE,TRUE,TRUE,FALSE
9367,b,TRUE,TRUE,TRUE,FALSE
9371,c,TRUE,TRUE,FALSE,TRUE
9379,c,FALSE,TRUE,TRUE,TRUE
9388,c,TRUE,TRUE,TRUE,FALSE
9395,b,TRUE,TRUE,TRUE,FALSE
9420,c,FALSE,TRUE,FALSE,FALSE
9431,b,FALSE,TRUE,TRUE,TRUE
9433,a,FALSE,TRUE,TRUE,TRUE
9450,a,TRUE,TRUE,FALSE,TRUE
9463,b,TRUE,TRUE,FALSE,TRUE
9472,a,FALSE,TRUE,FALSE,FALSE
9485,c,FALSE,FALSE,FALSE,FALSE
9490,b,TRUE,TRUE,TRUE,FALSE
9495,b,FALSE,TRUE,TRUE,TRUE
9508,c,TRUE,TRUE,FALSE,FALSE
9510,a,TRUE,TRUE,FALSE,FALSE
9513,a,TRUE,TRUE,FALSE,FALSE
9524,c,TRUE,FALSE,FALSE,FALSE
9551,c,FALSE,TRUE,FALSE,FALSE
9554,c,FALSE,FALSE,TRUE,FALSE
9557,c,FALSE,TRUE,FALSE,TRUE
9573,a,FALSE,TRUE,FALSE,FALSE
9577,a,FALSE,TRUE,TRUE,TRUE
9579,c,TRUE,TRUE,FALSE,TRUE
9579,c,FALSE,TRUE,FALSE,FALSE
9597,b,TRUE,TRUE,TRUE,FALSE
9597,c,TRUE,TRUE,FALSE,FALSE
9601,c,TRUE,TRUE,FALSE,FALSE
9601,c,FALSE,TRUE,FALSE,FALSE
9627,b,FALSE,TRUE,TRUE,FALSE
9632,a,FALSE,TRUE,FALSE,TRUE
9648,b,TRUE,TRUE,TRUE,FALSE
9656,c,FALSE,TRUE,FALSE,TRUE
9663,a,FALSE,TRUE,TRUE,FALSE
9672,c,TRUE,TRUE,FALSE,TRUE
9678,c,FALSE,TRUE,FALSE,FALSE
9690,b,FALSE,TRUE,TRUE,TRUE
9695,c,FALSE,TRUE,FALSE,FALSE
9705,c,FALSE,TRUE,FALSE,FALSE
9721,b,FALSE,TRUE,TRUE,FALSE
9722,c,TRUE,TRUE,FALSE,TRUE
9728,b,TRUE,TRUE,TRUE,TRUE
9735,a,TRUE,TRUE,FALSE,FALSE
9754,a,TRUE,TRUE,FALSE,FALSE
9756,b,TRUE,TRUE,TRUE,TRUE
9756,b,TRUE,TRUE,TRUE,FALSE
9760,b,TRUE,TRUE,TRUE,TRUE
9765,b,FALSE,TRUE,TRUE,FALSE
9766,b,TRUE,TRUE,TRUE,TRUE
9778,a,TRUE,TRUE,TRUE,FALSE
9801,b,TRUE,TRUE,TRUE,FALSE
9801,c,TRUE,TRUE,TRUE,TRUE
9812,a,TRUE,FALSE,TRUE,FALSE
9820,a,TRUE,TRUE,TRUE,FALSE
9822,b,TRUE,FALSE,TRUE,TRUE
9824,a,FALSE,TRUE,TRUE,FALSE
9837,c,TRUE,TRUE,FALSE,FALSE
9849,b,TRUE,TRUE,TRUE,FALSE
9849,c,TRUE,TRUE,FALSE,FALSE
9859,c,TRUE,FALSE,FALSE,TRUE
9867,a,TRUE,TRUE,TRUE,TRUE
9871,b,TRUE,TRUE,TRUE,FALSE
9874,c,TRUE,FALSE,FALSE,TRUE
9877,a,FALSE,FALSE,TRUE,FALSE
9897,c,TRUE,TRUE,FALSE,FALSE
